ocean_delay_days,cost_increase_pct,current_stock_days,order_qty,optimal_air_qty
10,0.04205504965484286,27,13773,371
9,0.09066292805215659,8,13773,3635
12,0.2378984074973005,26,13773,419
40,0.326782576340551,24,20000,15412
14,0.07293456347694804,18,13773,1536
41,0.09261166541546895,26,13773,10054
6,0.1022231835328315,17,20000,290
39,0.11935040234948924,22,20000,16508
27,0.11327692426314562,23,13773,5211
31,0.19757455424881837,19,20000,12612
34,0.32689482541836146,17,20000,16292
14,0.21901589156723483,16,20000,3192
35,0.38798695437494407,3,20000,20000
20,0.3596342529743074,21,20000,3847
5,0.06326345702453784,5,13773,3191
0,0.024420811660371966,6,13773,720
3,0.43897078199980305,8,13773,305
10,0.03991553328143671,16,13773,553
43,0.07416959035985654,18,13773,13773
25,0.01106663777905903,11,20000,13860
36,0.3141681826493269,21,13773,10002
22,0.2911852815791743,10,13773,8469
28,0.4934518332176278,17,20000,11711
20,0.443466198158586,25,13773,793
44,0.20542158874045485,4,13773,13773
44,0.1857929204562675,23,13773,13007
26,0.14842601713999254,10,13773,10343
38,0.07620346001894068,9,20000,20000
39,0.06904182830100453,24,20000,14382
12,0.06614185400480271,8,20000,6946
22,0.057057378593389274,18,20000,7267
15,0.12025602120276846,6,13773,6998
29,0.1533343151565582,8,13773,12813
3,0.48078948551945794,14,13773,0
39,0.28923662550094287,19,13773,12017
15,0.4937978872566405,23,13773,0
30,0.18623347391283662,15,13773,10452
41,0.22881331629472051,19,13773,13524
24,0.16228932958263959,4,20000,17606
43,0.09144382544827634,18,20000,20000
11,0.07158235388878958,20,20000,445
25,0.47253959890391595,8,20000,15991
36,0.4934053408993779,22,20000,13897
32,0.022454748254365775,5,20000,20000
27,0.07517293736588326,16,20000,12079
8,0.2117620461505113,25,13773,0
11,0.09316673817220367,9,13773,3891
4,0.18194019681344165,17,13773,0
27,0.06454817492981668,2,13773,13773
34,0.22825587836089511,26,20000,9445
4,0.13584730808462964,17,20000,0
33,0.1759525278793304,26,20000,9136
33,0.047156325731373794,3,20000,20000
12,0.21406402535507085,3,13773,7472
38,0.4916288054807849,9,13773,13773
41,0.16441652344059515,13,13773,13773
44,0.4382146374212175,12,13773,13773
13,0.42159957081184257,7,20000,8893
10,0.4760292091486053,20,20000,275
41,0.39505475613354724,19,13773,13298
37,0.3297984135294075,6,13773,13773
3,0.4282922221137288,16,13773,202
32,0.03782234032867482,9,13773,13762
6,0.2314153285994039,7,13773,3184
40,0.4946281193075294,13,13773,13773
7,0.3848000756473661,20,20000,0
36,0.48103768901861155,13,20000,20000
9,0.38981717806673954,13,13773,1831
42,0.4374409837210721,10,20000,20000
14,0.3532648161515955,25,20000,0
37,0.3802510022086199,11,20000,20000
14,0.26158900491975035,23,13773,0
4,0.46211885040706646,18,20000,0
28,0.4125194553116808,19,20000,10431
18,0.4219424828328161,17,20000,5459
9,0.33650455048152617,5,20000,7481
11,0.1522899735436245,19,20000,41
3,0.017814897695069665,4,20000,4063
30,0.46782756470477227,17,20000,13784
17,0.29306017440274845,15,13773,4736
15,0.14907148557407013,25,20000,182
39,0.0745675539237689,10,20000,20000
35,0.41476158275037733,7,20000,20000
24,0.41826009722378943,5,13773,11945
22,0.40725398406526575,3,20000,17538
11,0.3225413459833931,24,13773,0
33,0.18300769379593795,11,20000,19556
35,0.1520351423901285,12,13773,13773
36,0.004277385059085093,8,13773,13773
2,0.41680377934412016,27,13773,0
8,0.04371634874682123,26,20000,404
17,0.3153774990203838,6,13773,9084
42,0.2520374734200442,27,20000,14702
34,0.2633446794631756,5,20000,20000
33,0.46335642265388666,27,20000,8663
40,0.015807505635621055,7,13773,13773
13,0.38669611231438616,3,20000,11381
3,0.026026199183653564,3,13773,3264
28,0.0190768029676886,17,20000,11946
40,0.21490884907069097,26,20000,14404
44,0.03153758717148336,24,20000,17919
14,0.394571975646456,24,20000,241
27,0.2647815468241686,14,20000,12880
41,0.014519391329887221,22,20000,17163
15,0.020250343240959756,8,20000,9421
11,0.3063342648697397,26,13773,0
4,0.40305590882920245,27,20000,365
33,0.21889976563738678,6,20000,20000
41,0.2772903357678122,26,13773,10497
0,0.3999147270249508,18,13773,146
38,0.3052530870209096,14,13773,13773
31,0.11238011882940974,16,20000,14608
25,0.3065260129347393,4,13773,12815
16,0.31413972953260677,24,20000,383
26,0.36705349044056335,5,13773,12780
23,0.3104370937784006,16,20000,9292
34,0.484621065229019,19,13773,9980
41,0.09864415435853424,4,20000,20000
38,0.47554533978353813,8,20000,20000
25,0.26916974517500813,9,20000,15543
37,0.335978070247456,12,13773,13773
22,0.04973079872609493,26,13773,776
21,0.1902879706890535,23,13773,2378
3,0.3846895732315863,27,13773,30
8,0.3534555075494952,10,13773,2341
3,0.020069694082705092,21,20000,1
6,0.2732971317486223,13,13773,91
22,0.04413909648420472,6,20000,14728
1,0.49792821458908115,2,20000,4043
23,0.4486482942666473,15,20000,9701
39,0.010540330214268478,26,20000,13688
30,0.4293247894513154,26,13773,5087
30,0.4597148002792038,26,13773,4832
39,0.17677411128172754,4,13773,13773
42,0.35975082752388293,16,13773,13773
33,0.22105187310388946,11,13773,13121
23,0.32761624228817204,27,13773,1389
25,0.17015870214909573,11,20000,13641
15,0.16127961831663418,25,13773,72
12,0.21221694442878952,4,20000,10300
14,0.07278387932625058,7,20000,9664
26,0.4155694822176913,6,20000,17884
3,0.17434894768081832,25,20000,0
15,0.20007477695292258,20,13773,719
29,0.4470273063510723,15,13773,9279
43,0.24831190703158568,18,20000,20000
29,0.27212695467543146,13,13773,10017
35,0.47824906238854925,10,20000,20000
2,0.4433631915724946,27,20000,90
21,0.08473335444421976,26,20000,1409
21,0.23660751495905252,4,20000,16365
11,0.48564811371427274,19,13773,430
20,0.18618314911430134,5,20000,14721
3,0.18578655425810003,15,13773,0
30,0.09751511589457718,25,20000,7716
43,0.05716155705956261,7,13773,13773
30,0.3701523953779909,27,13773,4666
22,0.38501523435075824,16,13773,5742
19,0.48450648175149996,18,20000,4911
14,0.3867091054526815,25,20000,126
22,0.12167624701679935,6,13773,10817
27,0.020058289144257724,7,13773,12171
15,0.4927186921848301,22,20000,0
36,0.17022534777180287,27,13773,7784
20,0.15598577121621038,6,13773,9921
14,0.45297760487469124,20,13773,182
16,0.29254994927249306,15,20000,5799
36,0.10743558692456728,5,20000,20000
12,0.4445481213581198,6,20000,9154
18,0.4966804275273717,12,20000,8612
29,0.04333928057541536,3,20000,20000
44,0.4311258141512436,23,20000,18654
17,0.195257848842197,3,13773,9217
13,0.2620362232533522,21,13773,248
35,0.4574079878824904,13,13773,13148
35,0.4866895978875586,17,13773,11594
19,0.1310819552043997,18,13773,4321
18,0.10642538547995689,5,13773,9035
44,0.04025827929575593,15,20000,20000
43,0.280898926331069,8,13773,13773
6,0.006802197725334136,16,13773,0
43,0.20594914880496829,17,20000,20000
3,0.03669200832600428,9,20000,966
33,0.202612891464667,3,13773,13773
1,0.019966094632804632,20,13773,0
4,0.41760863030438444,2,13773,4167
9,0.10486949696928294,24,20000,0
31,0.164154355178956,5,20000,20000
41,0.43502399830319594,27,20000,13234
40,0.37313303066610254,25,20000,14431
12,0.10951918082102924,22,13773,127
38,0.035949709328748025,26,13773,8976
4,0.35783688842766975,23,13773,380
9,0.19535127534405466,12,20000,2666
9,0.3830399995591106,11,20000,3156
37,0.2226473861876052,19,13773,11469
26,0.1730012064861382,2,13773,13773
20,0.22560270410619826,18,13773,3947
7,0.37427949283533835,17,20000,0
0,0.45111014327018706,13,13773,0
27,0.024883598294287768,17,20000,11707
38,0.26205577061347757,10,13773,13773
13,0.0164177145419388,18,13773,160
20,0.23420477251217936,4,20000,15296
29,0.4426414145484502,19,20000,11519
20,0.18079513321015483,16,20000,7180
8,0.4662252105403216,16,13773,0
16,0.3153042358253047,17,20000,4194
4,0.4670776718965032,21,13773,0
30,0.37858331270625983,2,20000,20000
39,0.051717583324381144,2,13773,13773
37,0.11557568378133853,5,20000,20000
42,0.1970852272917531,14,20000,20000
18,0.08505344100603801,5,13773,9352
35,0.24745580238833026,24,20000,11941
32,0.2356840778507453,9,13773,13434
12,0.4781295990136906,14,13773,2847
13,0.21686394144798887,25,13773,117
32,0.3928134021439989,9,20000,19590
28,0.4709552724257399,15,13773,9872
42,0.43849441548699275,26,20000,15149
35,0.10433381225579591,2,20000,20000
43,0.24801494712677213,10,13773,13773
9,0.17386989114796286,27,20000,106
30,0.19992934756860775,25,13773,5926
5,0.1804034131228756,2,13773,4044
0,0.41317960508750207,8,13773,171
6,0.22606952756122373,26,13773,0
26,0.2618471661223441,21,13773,6231
20,0.4912236785235373,14,13773,5389
27,0.02998963609575822,16,20000,12093
15,0.2439788198953744,10,20000,8114
22,0.38703085347305805,17,20000,7820
19,0.07558097909411327,18,20000,5255
37,0.30576579730738696,10,20000,20000
24,0.11973238976723338,7,13773,10726
27,0.4337020566122838,21,20000,8387
4,0.16354983270003964,13,13773,0
20,0.16453140845045477,17,20000,6869
17,0.29909693925894676,22,20000,1136
5,0.09178145405995436,16,13773,0
28,0.14244431945153052,8,20000,17971
18,0.20831592505970575,11,20000,9418
32,0.17681893157005518,5,20000,20000
0,0.2624386090027912,25,13773,12
44,0.29982007203448313,4,20000,20000
2,0.2833337268750823,19,13773,0
41,0.32708415599596613,2,20000,20000
20,0.15387475830391012,14,13773,6061
34,0.06321311357751402,23,20000,11717
40,0.38040377071553855,19,13773,13189
39,0.425390191315341,9,13773,13773
2,0.12850311611121612,12,20000,0
24,0.20354597807900987,11,20000,13363
44,0.24928460848177764,5,20000,20000
37,0.2666634213764682,26,13773,8422
44,0.3297450855438259,5,20000,20000
19,0.020801616677660673,5,13773,9684
43,0.3607385413670085,13,20000,20000
44,0.030985503489705135,9,20000,20000
33,0.23414428383643393,14,13773,11963
20,0.41383556778459707,9,20000,12163
22,0.22560765663919813,22,20000,4903
5,0.07454487438412388,4,20000,5493
12,0.49251692250297985,13,13773,2355
22,0.44464273103713164,19,13773,4438
8,0.385656816612507,16,13773,0
16,0.2057558014496052,26,13773,0
1,0.0919228634446489,15,20000,223
18,0.4707055907092506,10,20000,10191
18,0.2661755632585695,6,20000,12388
6,0.42617773019374255,16,13773,0
41,0.17104750287971288,9,20000,20000
41,0.1676441585397353,24,13773,10853
19,0.49277024033701955,4,20000,14996
8,0.2609165242474249,13,13773,802
16,0.07034771193037315,6,13773,7551
26,0.1098373389973537,10,20000,15462
1,0.2409721396963604,21,13773,0
35,0.02123545524420567,4,13773,13773
18,0.23126699268915024,24,20000,649
16,0.2094704210400638,9,13773,6700
4,0.3896681326597435,22,13773,299
38,0.17747098224462088,14,20000,20000
17,0.4912743807697997,9,13773,6906
6,0.09038495965045157,6,13773,3199
16,0.29549334248406744,26,13773,0
38,0.044849648504127315,8,20000,20000
35,0.366931991996991,6,20000,20000
39,0.49737684403098575,10,20000,20000
44,0.4095693188758161,6,20000,20000
3,0.27785177036015063,9,13773,249
37,0.24237067869984602,13,20000,20000
24,0.41751498063342346,5,20000,17328
4,0.46798704235536215,10,20000,457
29,0.4946032628990465,23,20000,8850
11,0.19826961378224206,23,13773,455
3,0.49545873739725615,15,13773,52
23,0.07796312608691575,20,20000,6903
28,0.1267748879659546,14,13773,9342
8,0.0445080623669481,4,20000,7589
3,0.13586925824224083,5,20000,3744
23,0.38396877580900557,2,13773,13222
13,0.42646217908922485,23,13773,0
4,0.38944632255128586,2,13773,4503
17,0.31553288908384813,12,13773,6037
41,0.2569832562613228,17,13773,13773
18,0.35435214460682324,5,13773,9392
11,0.1954167746336109,8,20000,6493
17,0.4206541757498509,13,13773,4643
16,0.3385950469883927,7,20000,10602
29,0.34890234924720426,25,20000,7164
23,0.2679679965645356,21,20000,5959
10,0.4426144921055863,10,20000,3891
34,0.12600736683952624,27,20000,9448
22,0.19057382668052536,9,13773,9112
16,0.38882128483884454,15,13773,3897
0,0.24637444806466885,16,20000,0
14,0.4446070067120954,22,20000,519
31,0.17319965988142616,23,13773,6755
8,0.18466508440982238,6,20000,6033
14,0.44436789469331267,16,13773,2000
27,0.23218516009102053,7,13773,12424
23,0.2580622921012434,2,13773,12935
34,0.1663818576678397,21,20000,13163
21,0.13833497108954096,10,20000,12227
26,0.327974355419196,5,20000,18498
18,0.05992033077060194,3,20000,15006
44,0.43963632059145463,7,20000,20000
11,0.38960156838255394,3,20000,9980
19,0.09537413185290139,4,20000,15455
0,0.3470099729122827,8,20000,0
20,0.3013164606428174,21,13773,3040
44,0.09226752536832206,18,20000,20000
0,0.13660175302511623,10,13773,0
9,0.2044932518669172,23,13773,329
31,0.34962136762273693,10,13773,12983
38,0.319361704408503,20,20000,16578
21,0.26611742383834897,6,20000,14445
17,0.3842052715570171,26,20000,0
31,0.378968869803083,7,13773,13773
26,0.30892957703112794,19,20000,9280
27,0.3934950416924126,2,20000,20000
17,0.1671316873896046,26,13773,44
38,0.4406247641613028,18,20000,17804
28,0.30745504290097037,15,13773,9222
17,0.4111817569062153,16,13773,4246
43,0.273139552395142,6,13773,13773
7,0.10921912249434018,18,20000,0
30,0.2712050643391543,22,13773,6532
33,0.18555583188829405,22,13773,8306
6,0.34874951801854726,24,20000,535
35,0.2378968958673679,24,13773,7961
17,0.41805640246384385,12,20000,7341
37,0.33903625616095834,11,20000,20000
8,0.342272216515662,18,13773,461
8,0.10857766674553249,26,20000,364
7,0.4921248832456452,2,20000,8496
34,0.4208376046357444,6,20000,20000
17,0.3945024422803473,17,20000,4547
4,0.16510761258001372,8,13773,1487
13,0.26781582642361595,13,20000,3973
27,0.06855159403716432,9,20000,16658
29,0.269237988331353,19,20000,11173
3,0.07294462324164364,2,20000,5259
38,0.2765189219948006,21,13773,11098
19,0.3243609400774528,13,13773,5867
24,0.19509798362495118,5,20000,17006
27,0.24927243916564662,27,13773,3425
11,0.43782669383729295,13,20000,3003
1,0.05428157235140468,23,13773,0
42,0.39586644649982644,2,20000,20000
13,0.0853772754980982,2,20000,12205
21,0.018353991402314196,4,13773,10546
30,0.09278730137252389,22,13773,6856
22,0.38252159498524485,13,13773,7437
19,0.20256303666843,23,13773,1460
37,0.43626025842309096,22,13773,10422
3,0.2623537705911329,14,20000,248
14,0.011125175963165479,14,20000,4802
23,0.3583568048009634,22,20000,4735
24,0.05511645436061635,10,20000,14172
0,0.3946898167309622,19,13773,362
6,0.08405127490259001,2,13773,4817
30,0.17272319290275673,7,20000,20000
11,0.38063571481268016,26,20000,271
41,0.4771156787382108,24,13773,10807
4,0.18571697532336617,25,13773,0
43,0.4147001100994679,6,13773,13773
41,0.09539613273791936,27,13773,9958
37,0.40358988510124555,5,13773,13773
11,0.3287470296281255,7,20000,7133
38,0.09637175360618422,4,20000,20000
17,0.1512519801757058,18,20000,3662
1,0.065885444298518,12,20000,146
9,0.19148350553215665,5,13773,4961
14,0.1018243205616387,26,20000,329
29,0.32199897681523676,21,20000,10255
43,0.49725255211027936,2,20000,20000
16,0.00600458154213207,5,20000,11529
3,0.27045990664364933,24,20000,0
6,0.28683329877450486,4,13773,4132
40,0.45710439484040594,11,20000,20000
30,0.25300266738346877,23,20000,9246
38,0.27185070982245874,2,13773,13773
33,0.2358264006641943,5,13773,13773
5,0.1344521522807407,20,13773,140
37,0.028014566624456838,2,13773,13773
44,0.20432884110491806,17,20000,20000
33,0.026295735620339267,20,13773,9321
43,0.2752462347329589,21,20000,19332
14,0.15364682162114657,22,13773,371
13,0.2668012007627139,23,20000,348
5,0.06714848219759334,19,13773,0
36,0.4663149828696798,3,13773,13773
31,0.44726062177496745,7,20000,20000
2,0.09499825460114225,22,20000,258
2,0.17172214164700494,2,13773,3250
21,0.3067463859259898,20,20000,5457
21,0.047843103652953134,6,20000,15503
9,0.1772839105580754,3,20000,8479
2,0.12555614340950305,2,20000,4799
11,0.4577583643583483,17,13773,508
28,0.4262553181446026,26,20000,6257
16,0.2899163706334319,22,13773,744
6,0.2601731684357871,3,20000,6833
12,0.4653628972726986,27,13773,420
1,0.4662138914894077,5,13773,1779
3,0.4846650626758302,4,13773,2878
9,0.06268944205409382,24,13773,0
38,0.08027890538158511,18,20000,18086
23,0.3383683493399433,16,20000,8835
16,0.27071723830492245,11,13773,5351
5,0.009232952446617981,13,20000,0
18,0.030987517994759683,13,20000,8267
4,0.4440401911294026,21,13773,405
31,0.43443539776969314,8,20000,20000
9,0.17863546099802258,11,20000,3294
8,0.44552530846526733,6,20000,5778
26,0.2968375371989509,21,20000,8262
12,0.40295282350945094,21,13773,313
18,0.21371553558010714,12,13773,5939
20,0.05669916367245437,3,20000,16017
23,0.21686353132300812,25,13773,2190
37,0.22864989899844895,17,13773,12520
3,0.2754720969203015,13,13773,0
23,0.052791356452214,17,13773,5944
34,0.4957009315248057,5,20000,20000
2,0.12206841040345318,3,20000,4078
3,0.09927620176854646,26,20000,525
36,0.2634014594279683,11,13773,13773
39,0.2686040896974443,14,20000,20000
34,0.21991036891662213,24,20000,11562
30,0.38594607316262725,20,20000,11296
43,0.25832720036430135,16,13773,13773
24,0.30484772757249207,24,20000,4502
39,0.3618731927038928,2,13773,13773
12,0.012512550781933307,18,13773,599
3,0.2853220912725224,21,13773,300
13,0.4420972356141846,5,13773,6918
12,0.008694371462716954,21,13773,0
26,0.20259105190048055,10,20000,15116
5,0.463113725102915,7,13773,2595
16,0.1765772011412689,4,13773,8663
35,0.22936441210012043,23,13773,9041
39,0.4907706965221564,3,20000,20000
34,0.0996619294752869,19,20000,14945
16,0.03262759456250297,24,20000,267
40,0.4297112954306522,20,20000,17193
1,0.43423267060618426,8,13773,0
12,0.2360389173400066,4,13773,6884
1,0.2571035872386431,19,20000,268
27,0.417903184808918,21,13773,6002
42,0.36927974905789757,21,20000,18218
25,0.13257450110850533,20,20000,7558
21,0.008446677535759228,10,20000,11854
42,0.23985008126677287,17,13773,13773
2,0.4294561630478207,7,20000,1417
34,0.4479173383450811,22,20000,12820
11,0.47811309853807693,13,13773,1853
23,0.4397816188063906,7,13773,10890
4,0.2900217776490492,14,13773,0
19,0.22230279961805044,25,13773,910
38,0.3874249232670495,6,13773,13773
38,0.3699108171827982,14,13773,13773
12,0.2690717150407272,21,20000,0
40,0.04366368627923456,8,13773,13773
44,0.4630406733934594,13,13773,13773
11,0.22780126875083107,22,13773,0
12,0.18166689095813215,5,20000,9574
9,0.31478369758438585,6,13773,5016
32,0.33691898058348846,17,20000,14960
39,0.10534395851515072,5,20000,20000
15,0.4184694224049781,9,20000,8539
44,0.14496854683118893,17,20000,20000
34,0.09334196295715835,9,13773,13773
2,0.2031999264272487,18,13773,128
4,0.36528004044873263,15,13773,0
25,0.4827290892199017,13,13773,8718
10,0.4046406321857166,4,13773,6458
6,0.4701741888350959,21,13773,295
9,0.07030290203826339,3,20000,8486
41,0.03558839943183839,14,20000,20000
33,0.2788523809533356,22,13773,8114
2,0.14514874152201718,12,13773,0
7,0.41402748648463644,25,13773,0
30,0.33599393570116304,13,13773,10723
10,0.4853640819928972,19,13773,175
44,0.1273961778656521,10,13773,13773
6,0.2428920571776162,8,20000,3669
44,0.25062023871267664,7,20000,20000
1,0.1195883974286881,25,13773,128
5,0.2950466997440039,15,13773,178
40,0.22164299303961976,19,13773,12769
31,0.2233607779949368,15,20000,15325
19,0.1813683239862418,6,20000,13774
33,0.00846467621276753,21,20000,12621
15,0.2610476184573945,25,20000,115
24,0.16762391785016556,14,20000,11491
11,0.0006599344921648376,2,13773,7377
6,0.153971853830966,13,13773,0
38,0.1393141665448785,20,20000,16142
16,0.1967240766118179,11,13773,5753
44,0.06592599482169847,25,20000,17656
10,0.2538419123175422,6,20000,7355
5,0.346220176259065,21,20000,372
22,0.31509278452728623,7,13773,10214
26,0.4018774737845953,13,13773,8593
5,0.22600414399354057,22,13773,0
37,0.2595458651698641,4,13773,13773
1,0.40520097042949166,15,13773,0
21,0.21385058540961926,22,20000,4022
19,0.35079967494979847,5,20000,13724
24,0.21730118435899592,18,20000,9177
14,0.20886809725578132,18,13773,731
28,0.38010281226458015,15,13773,9157
7,0.08741845773310558,16,13773,0
36,0.1692929859707868,8,20000,20000
32,0.11208613837345088,5,20000,20000
21,0.17955497148379856,18,20000,6363
4,0.11518741118301201,7,13773,1848
38,0.28970281554332733,12,13773,13773
17,0.3990854013089226,13,20000,6761
37,0.39330653060895093,16,20000,18599
36,0.18225048227439622,13,20000,20000
29,0.49438020294713086,12,20000,15820
30,0.2969271823529004,18,13773,9117
9,0.1997001508891474,9,20000,4755
14,0.41776963962071273,13,13773,3890
41,0.3649370063213204,10,13773,13773
43,0.3746376684120522,12,13773,13773
17,0.0980696748669358,4,13773,9080
22,0.23416215368427756,8,13773,9535
32,0.4309140654123014,22,20000,11194
15,0.25201900381437864,4,13773,7930
37,0.34172637171052517,22,20000,14903
34,0.2939668665171323,17,20000,15559
33,0.42117839385919104,11,13773,13501
27,0.1422804198808013,24,20000,6915
1,0.28773763894318244,8,20000,0
29,0.06161733400490199,26,20000,7427
12,0.3451053883497339,25,20000,2
40,0.36598391917635603,21,13773,11848
15,0.021418660594499206,16,20000,3925
4,0.33789548181399254,22,20000,325
27,0.20734507708289318,22,13773,5429
38,0.06204843805484117,11,13773,13773
44,0.2099537738492338,13,13773,13773
19,0.09711646484779085,19,13773,3257
23,0.20777976606165827,24,13773,3050
26,0.19216951397926385,24,20000,5987
29,0.36919581846802874,10,13773,11709
44,0.3871077790831794,10,20000,20000
26,0.30351432719227334,5,13773,12427
25,0.011343421091223771,6,20000,17607
6,0.465511139535497,8,20000,3699
41,0.34311664004822384,27,13773,9603
37,0.017097724960594418,8,20000,20000
4,0.4094164496070589,12,13773,222
22,0.10013307735899807,11,20000,12005
27,0.2896105947855534,12,13773,10503
33,0.23331718497509357,25,20000,10213
14,0.20991939117753833,25,20000,356
31,0.44485686006219877,19,13773,9140
25,0.21868064578130736,13,13773,8651
30,0.03767205878657537,26,13773,5256
18,0.4733193636074763,17,13773,3093
8,0.4602676156198138,5,13773,4242
28,0.3422163447907994,18,13773,7956
38,0.2339462640660125,18,13773,12504
3,0.04642973647176063,22,13773,0
2,0.3953740592887381,24,13773,0
28,0.03773895721201448,6,13773,13420
10,0.03430049244757283,14,20000,1998
32,0.26869192121968405,4,20000,20000
37,0.08006412009232011,24,13773,8758
10,0.003865133670174492,18,13773,105
26,0.21155671549789312,12,20000,13943
32,0.06860861580503297,2,13773,13773
20,0.08025770764034562,19,20000,5754
38,0.03845531936766733,18,20000,18040
30,0.10254687686180497,10,20000,17417
37,0.3577420898871947,21,20000,16060
1,0.4044636536088957,8,20000,245
26,0.22626682201465032,6,13773,12230
35,0.25327690794070884,17,20000,16932
10,0.0163275172971013,8,13773,4370
17,0.03465813068565843,14,20000,6469
0,0.12878386282475845,14,20000,0
34,0.27194921035657377,16,20000,16889
34,0.3697755743674965,24,13773,8127
30,0.3025015306690165,18,20000,12763
27,0.19606392749339413,18,20000,10743
38,0.05916203650156909,20,13773,11883
0,0.3903866174435947,11,13773,0
24,0.18189302579952854,3,20000,17800
42,0.3680270072413948,15,20000,20000
37,0.2564894209571709,24,20000,13679
19,0.3693310267809126,4,13773,10242
2,0.45364478072628595,8,20000,282
1,0.460514758026901,26,13773,0
17,0.2675533900003017,12,20000,7958
43,0.2557541823828194,18,13773,13773
9,0.13283923275141862,16,13773,0
4,0.4678999157646457,20,20000,418
8,0.22895958359981045,12,20000,1701
1,0.06379561964368857,16,13773,0
33,0.21635245731327496,16,20000,16214
37,0.06352662511900198,7,13773,13773
30,0.25126584212853753,16,13773,10047
9,0.2806377574281061,10,20000,3814
11,0.16887788074679266,6,13773,5193
35,0.03582530711574233,20,20000,15082
20,0.47175176781661954,25,13773,1179
5,0.3866765567417148,6,20000,3692
2,0.4194405402525605,23,20000,0
9,0.1834341971431147,14,20000,1418
4,0.38041551500972526,19,13773,0
25,0.24268644758459712,21,20000,7718
20,0.10054174420302298,18,13773,4390
44,0.06221168845360664,16,13773,13773
25,0.17252543466102843,15,20000,11085
37,0.06877605573756984,17,13773,12233
43,0.4991344881020343,5,20000,20000
25,0.024594495116011028,18,13773,6561
7,0.22057179968453827,21,13773,340
4,0.22604676119519207,15,20000,0
14,0.15031596429083777,19,20000,995
15,0.28567578285347267,7,13773,6789
0,0.07498851207577234,23,20000,0
15,0.39195619029361684,9,20000,8875
36,0.16622385912381915,10,13773,13773
2,0.29567129489932087,25,20000,0
30,0.35781961803347967,2,13773,13773
12,0.4445210588450806,14,20000,3058
15,0.41789371822610005,4,20000,11894
42,0.3041545140517798,7,13773,13773
20,0.19419659019194346,18,13773,3563
1,0.251602335037482,9,20000,0
26,0.3843673966894013,7,20000,18088
37,0.4387727712797365,17,13773,12404
25,0.051890964088335934,2,20000,19768
37,0.19242813124652675,11,20000,20000
24,0.3880582992067503,19,20000,7671
10,0.2158258812969805,23,20000,0
7,0.16611388203314192,27,13773,0
7,0.2056613484116348,15,20000,0
32,0.3014223733931754,25,13773,6339
6,0.49990257206690075,6,13773,3420
37,0.2464962145522659,18,20000,17211
20,0.10424723747713027,15,13773,5420
7,0.08142328763954737,27,20000,0
20,0.021174873738207145,19,20000,4936
19,0.27940861745916074,5,13773,9665
7,0.2722860457444171,21,13773,342
30,0.10261696339015458,24,13773,5911
28,0.3476647032262835,3,20000,20000
8,0.3705535208148404,8,20000,4241
14,0.12954910269105563,8,20000,8420
29,0.17204988201486826,8,13773,12926
25,0.4952358361736283,14,13773,8624
9,0.1871322339253671,20,13773,60
28,0.3804008358780509,23,13773,5469
15,0.22636271331497,7,13773,6964
35,0.39667241393048797,21,20000,13696
19,0.38451161939132394,18,20000,5053
44,0.3338780125992678,26,13773,11408
36,0.4273891731477896,19,13773,10671
21,0.4696092474388426,26,13773,1128
6,0.28999166022604195,25,13773,281
22,0.11873445361137286,2,20000,17918
40,0.1993144808220375,24,13773,10786
39,0.3791528567566466,14,13773,13773
28,0.32544174256193475,27,13773,3793
15,0.08889916928262437,20,20000,1602
37,0.025619770573212353,17,20000,17977
27,0.34148079677103244,11,13773,10829
37,0.12553951201467267,14,20000,19962
30,0.24983512186452672,11,13773,11727
13,0.3733733862562971,15,13773,2503
32,0.28133339032816657,10,13773,13379
8,0.041651291555898196,22,20000,233
26,0.0927901183917777,12,13773,9418
23,0.10966409201545957,4,13773,12031
12,0.12893212682242244,9,20000,6949
25,0.28270169597525213,13,20000,12532
28,0.25198288991269674,4,13773,13773
42,0.10158001918210446,8,13773,13773
27,0.03377742172784354,15,20000,12489
27,0.08571610223735904,8,20000,17413
7,0.49219065630930164,8,20000,4526
22,0.23427347489573613,15,13773,5996
28,0.43367275235105623,13,13773,10221
4,0.42437623333442165,2,20000,6207
41,0.25575977873143685,6,20000,20000
6,0.35334385423027176,12,13773,1130
41,0.09637600520635614,2,20000,20000
35,0.34419835246345415,24,13773,8667
40,0.13619228963164476,14,13773,13773
26,0.4160310483770754,25,13773,4121
1,0.04186206655445496,24,20000,52
24,0.38656933644263874,18,13773,5576
8,0.049968453284309766,4,20000,7497
26,0.4405946184471545,11,20000,14160
0,0.15210225906750185,20,20000,0
22,0.3271966824152874,8,20000,13860
9,0.24375113931013992,21,13773,0
41,0.1831515726311695,4,13773,13773
24,0.32272091659174823,23,13773,3665
2,0.473761490275619,13,20000,616
5,0.02063487368731093,27,13773,0
5,0.45942642794155214,23,13773,0
1,0.30454082751050676,11,13773,0
17,0.40365715038452615,22,13773,1173
22,0.1919374767171388,13,20000,10262
1,0.23592148741880686,16,20000,0
11,0.434425375900582,7,13773,5295
21,0.20742398490491154,20,20000,5238
36,0.2673297833745425,27,20000,10500
19,0.010097461542166453,6,20000,13709
38,0.07929900291902114,26,13773,8654
23,0.3208432539873999,21,13773,3819
19,0.35848845053193856,3,20000,15583
0,0.2913004683922497,22,20000,341
0,0.07165501813780534,20,20000,54
